test error,nr of evaluations, tree size
0.10921293471629046,289304,99
0.11104331909701037,291291,77
0.08180708180708185,309035,71
0.08119658119658124,326735,51
0.09157509157509158,298117,91
0.07565588773642462,287699,61
0.07931665649786457,285144,87
0.10866910866910862,294940,91
0.08180708180708185,300897,91
0.07936507936507942,319705,63
