test error,nr of evaluations, tree size
0.10006101281269064,536051,61
0.0738255033557047,594316,93
0.08180708180708185,550209,91
0.08852258852258854,583653,81
0.11294261294261299,633054,65
0.10616229408175715,596303,95
0.0707748627211714,567620,97
0.10500610500610497,567785,89
0.11538461538461542,549040,97
0.08119658119658124,557236,95
