test error,nr of evaluations, tree size
0.09273947528981086,517984,95
0.08663819402074435,551521,71
0.07020757020757018,520643,77
0.1001221001221001,529134,67
0.08974358974358976,513867,97
0.07321537522879806,535377,61
0.0738255033557047,556620,55
0.10622710622710618,524785,87
0.10073260073260071,474202,87
0.11050061050061055,529583,49
