test error,nr of evaluations, tree size
0.10106188209447087,460547,81
0.07689491028927131,434180,97
0.080952380952381,466513,61
0.09849871841816182,485881,55
0.09117539362870741,404925,77
0.09999999999999998,486102,59
0.09190772610765285,425835,61
0.07945807396558036,511075,21
0.09706959706959706,450759,93
0.07872574148663491,436888,59
0.08641523251556205,406219,93
0.08278388278388282,425545,99
0.08348590259978028,410513,57
0.08311973636030756,366729,99
0.08498168498168501,441931,83
0.07872574148663491,507542,45
0.08604906627608933,440730,97
0.08058608058608063,424103,99
0.08165507140241668,469392,77
0.09410472354448918,396029,85
0.11062271062271067,430202,91
0.08092273892347124,446832,77
0.09959721713657999,477638,67
0.0765567765567765,449079,61
0.09740021969974366,463982,81
0.0856829000366166,457285,79
0.08571428571428574,414596,91
0.0783595752471622,436500,99
0.08275357012083484,468519,99
0.08351648351648355,447873,75
