test error,nr of evaluations, tree size
0.08458440131819844,886896,63
0.09410472354448918,859080,87
0.08644688644688647,994627,19
0.06737458806298058,897373,75
0.083852068839253,890457,83
0.0776556776556776,886844,83
0.09337239106554374,961654,53
0.06993775173928962,819449,93
0.08021978021978027,791221,97
0.08348590259978028,852328,53
0.07872574148663491,899660,89
0.08388278388278392,868910,79
0.08421823507872572,827833,97
0.0820212376418894,860258,73
0.07838827838827844,879273,89
0.07945807396558036,831066,95
0.07689491028927131,915572,75
0.07545787545787541,821341,87
0.07872574148663491,885692,79
0.07762724276821675,767315,89
0.08534798534798538,965900,53
0.08128890516294396,914412,95
0.08604906627608933,879429,69
0.07472527472527468,883646,49
0.08311973636030756,907984,93
0.07652874404979859,965366,51
0.09340659340659341,868216,83
0.0944708897839619,870296,85
0.0783595752471622,925577,69
0.08021978021978027,884097,91
