test error,nr of evaluations, tree size
0.10655437568656168,810557,73
0.07872574148663491,825981,99
0.08791208791208793,870758,81
0.08678139875503477,937901,97
0.09117539362870741,902734,81
0.08351648351648355,883374,89
0.09593555474185278,847585,97
0.07176858293665322,833506,83
0.09487179487179487,917401,93
0.0856829000366166,944950,75
0.07616257781032587,835770,55
0.07948717948717954,855266,85
0.08311973636030756,908249,65
0.0714024166971805,792154,99
0.08534798534798538,834709,97
0.07579641157085315,848878,79
0.08641523251556205,868046,91
0.08205128205128209,820849,99
0.08495056755767116,851297,87
0.08458440131819844,936129,51
0.0871794871794872,839779,93
0.0801904064445258,824905,97
0.09154155986818013,867071,77
0.080952380952381,885962,93
0.08055657268399852,785984,93
0.08751373123398021,896458,65
0.08608058608058611,829787,93
0.08275357012083484,868116,71
0.0856829000366166,780161,95
0.07948717948717954,893604,93
