test error,nr of evaluations, tree size
0.0865853658536585,300273,69
0.08536585365853655,261104,89
0.10622710622710618,295883,89
0.09157509157509158,305743,85
0.08302808302808307,307522,81
0.09523809523809523,277194,93
0.09157509157509158,257306,91
0.07448107448107444,288340,91
0.08180708180708185,299298,89
0.0781440781440782,234864,99
0.0865853658536585,301666,93
0.07926829268292679,303768,25
0.06593406593406592,288960,99
0.08424908424908428,289417,81
0.09401709401709402,255261,97
0.07692307692307687,308437,53
0.0854700854700855,290960,85
0.10500610500610497,289752,95
0.08180708180708185,265246,97
0.07570207570207566,274962,99
0.09634146341463412,269640,91
0.10853658536585364,304718,89
0.09401709401709402,278582,91
0.11111111111111116,295012,85
0.08791208791208793,332182,35
0.07326007326007322,253122,91
0.08058608058608063,299241,51
0.07692307692307687,307883,89
0.08791208791208793,284138,83
0.072039072039072,303036,71
0.0817073170731707,318918,77
0.09390243902439022,318103,97
0.08058608058608063,288304,79
0.09035409035409037,331097,33
0.07326007326007322,302362,89
0.11233211233211238,296110,95
0.09157509157509158,292795,93
0.09768009768009767,308726,11
0.08058608058608063,306535,57
0.09035409035409037,310800,61
0.0865853658536585,302089,93
0.10243902439024388,292635,89
0.09890109890109888,280597,97
0.12210012210012211,331818,3
0.1135531135531136,316283,69
0.1135531135531136,317850,97
0.06227106227106227,320652,85
0.11599511599511603,327289,65
0.09523809523809523,332075,23
0.10134310134310132,299630,97
0.07439024390243898,291620,83
0.07560975609756093,298485,69
0.08302808302808307,304016,77
0.072039072039072,298246,79
0.11721611721611724,331710,67
0.11599511599511603,298921,27
0.09035409035409037,288623,97
0.07326007326007322,301732,85
0.07936507936507942,297274,87
0.06837606837606836,292964,83
0.07439024390243898,303940,93
0.09634146341463412,299609,67
0.09645909645909645,314640,57
0.08669108669108672,280315,97
0.08669108669108672,282493,99
0.09645909645909645,322403,9
0.08058608058608063,275169,91
0.08669108669108672,323995,57
0.10378510378510375,306217,67
0.10500610500610497,318860,81
0.08780487804878045,317206,69
0.07317073170731703,308397,57
0.10866910866910862,263785,89
0.1074481074481074,266771,97
0.07570207570207566,281604,91
0.10989010989010994,278964,87
0.09523809523809523,269930,83
0.06959706959706957,275363,83
0.09768009768009767,297775,97
0.07570207570207566,271199,91
0.0841463414634146,275178,99
0.08902439024390241,273802,99
0.0927960927960928,289885,77
0.06959706959706957,268109,85
0.06593406593406592,288953,87
0.08913308913308915,309898,63
0.09035409035409037,303898,95
0.07692307692307687,284617,91
0.10500610500610497,263233,99
0.09523809523809523,301056,73
0.09756097560975607,306438,81
0.09878048780487803,332074,53
0.08424908424908428,304609,75
0.08424908424908428,307218,91
0.08424908424908428,296828,93
0.08669108669108672,312506,85
0.06959706959706957,315033,69
0.07448107448107444,279225,97
0.09035409035409037,311567,93
0.11721611721611724,282100,87
