test error,nr of evaluations, tree size
0.08714756499450749,895788,77
0.08678139875503477,777433,97
0.08278388278388282,881476,87
0.0783595752471622,937741,95
0.09154155986818013,978671,81
0.09047619047619049,934094,57
0.09886488465763454,940931,87
0.07909190772610764,875006,97
0.0692307692307692,879464,85
0.07982424020505308,881564,87
0.0820212376418894,990373,31
0.0798534798534799,785946,87
0.0783595752471622,840110,91
0.07506407909190771,859758,85
0.09523809523809523,847006,93
0.07982424020505308,872451,93
0.08787989747345293,822982,99
0.07802197802197797,954753,27
0.07359941413401683,871905,99
0.07872574148663491,884762,73
0.08864468864468866,969038,35
0.08458440131819844,942554,63
0.09044306114976197,950515,73
0.07838827838827844,874495,39
0.08604906627608933,742788,99
0.06993775173928962,826868,93
0.0798534798534799,942050,41
0.11570853167337969,893067,73
0.08238740388136212,947963,93
0.09304029304029304,849577,99
