parameters,mean test error,var test error, mean nr of evaluations,var nr evaluations,average tree size,var tree size,best test error
100_100_1.0_0.5_0.0_-1_0_None_None_None,0.09969458590190296,8775.45,83.1,0.0647130647130647
100_100_1.0_0.5_1.0_5_100_25_0.9_1.0,0.082997570406107,0.00012133689379143177,874434.9666666667,3257814199.4655557,80.65,315.9775,0.05616605616605619
